complaint_id,customer_id,complaint_date,category,description,status,resolution,priority
CMP07259,CUS-06444,2025-05-19,billing_error,Refund belum masuk setelah 2 minggu.,resolved,Escalated,medium
CMP07260,CUS-01257,2025-06-08,account_security,Refund belum masuk setelah 2 minggu.,in_progress,,low
CMP07261,CUS-11768,2025-02-27,account_security,Produk yang diterima tidak sesuai dengan foto di website.,resolved,Refund diproses,medium
CMP07262,CUS-03977,2025-06-20,delivery_issue,Produk yang diterima tidak sesuai dengan foto di website.,resolved,,low
CMP07263,CUS-05719,2025-02-20,wrong_item,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",closed,,medium
CMP07264,CUS-11557,2025-02-12,refund_delay,Kode promo tidak bisa digunakan padahal masih berlaku.,closed,Refund diproses,medium
CMP07265,CUS-03276,2025-06-04,app_bug,Harga di aplikasi berbeda dengan yang di website.,closed,,low
CMP07266,CUS-04535,2025-04-13,billing_error,Kode promo tidak bisa digunakan padahal masih berlaku.,open,,low
CMP07267,CUS-05264,2025-01-08,delivery_issue,Aplikasi sering error saat checkout.,in_progress,,low
CMP07268,CUS-09582,2025-02-08,delivery_issue,Notifikasi pesanan tidak masuk ke email.,closed,,medium
CMP07269,CUS-08808,2025-04-23,refund_delay,Produk yang diterima tidak sesuai dengan foto di website.,resolved,Refund diproses,medium
CMP07270,CUS-01100,2025-05-22,refund_delay,Aplikasi sering error saat checkout.,in_progress,,high
CMP07271,CUS-06487,2025-06-01,packaging,"Packaging rusak, produk penyok.",closed,,high
CMP07272,CUS-08325,2025-01-24,customer_service,Produk yang diterima tidak sesuai dengan foto di website.,closed,Escalated,low
CMP07273,CUS-07436,2025-05-07,customer_service,Customer service lama merespon.,resolved,,low
CMP07274,CUS-02401,2025-05-02,packaging,Harga di aplikasi berbeda dengan yang di website.,closed,Escalated,medium
CMP07275,CUS-03014,2025-05-10,account_security,Notifikasi pesanan tidak masuk ke email.,resolved,Refund diproses,high
CMP07276,CUS-03517,2025-05-19,promo_issue,Harga di aplikasi berbeda dengan yang di website.,open,,high
CMP07277,CUS-05325,2025-05-06,promo_issue,Aplikasi sering error saat checkout.,closed,Refund diproses,medium
CMP07278,CUS-08139,2025-06-09,refund_delay,Barang yang diterima berbeda dengan yang dipesan.,closed,Escalated,high
CMP07279,CUS-07659,2025-01-31,wrong_item,Barang yang diterima berbeda dengan yang dipesan.,resolved,,high
CMP07280,CUS-03311,2025-01-26,delivery_issue,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",closed,Escalated,high
CMP07281,CUS-11186,2025-05-03,wrong_item,Produk yang diterima tidak sesuai dengan foto di website.,closed,Refund diproses,medium
CMP07282,CUS-04665,2025-05-30,product_quality,Barang yang diterima berbeda dengan yang dipesan.,resolved,Escalated,low
CMP07283,CUS-08447,2025-06-10,product_quality,Harga di aplikasi berbeda dengan yang di website.,closed,Sudah diganti,medium
CMP07284,CUS-00037,2025-01-29,product_quality,Harga di aplikasi berbeda dengan yang di website.,closed,Sudah diganti,low
CMP07285,CUS-07040,2025-03-01,billing_error,Customer service lama merespon.,closed,Refund diproses,medium
CMP07286,CUS-11469,2025-06-13,account_security,Harga di aplikasi berbeda dengan yang di website.,in_progress,,high
CMP07287,CUS-03456,2025-03-01,app_bug,Barang yang diterima berbeda dengan yang dipesan.,closed,,high
CMP07288,CUS-04469,2025-06-16,billing_error,Customer service lama merespon.,open,,medium
CMP07289,CUS-09923,2025-06-24,packaging,Aplikasi sering error saat checkout.,closed,,high
CMP07290,CUS-10770,2025-06-19,customer_service,Harga di aplikasi berbeda dengan yang di website.,resolved,,medium
CMP07291,CUS-06023,2025-03-31,product_quality,Produk yang diterima tidak sesuai dengan foto di website.,resolved,,low
CMP07292,CUS-02570,2025-02-25,product_quality,Barang yang diterima berbeda dengan yang dipesan.,closed,Refund diproses,medium
CMP07293,CUS-03396,2025-03-06,product_quality,"Packaging rusak, produk penyok.",resolved,Refund diproses,medium
CMP07294,CUS-00037,2025-01-15,refund_delay,Kode promo tidak bisa digunakan padahal masih berlaku.,closed,,low
CMP07295,CUS-04436,2025-01-19,wrong_item,Kode promo tidak bisa digunakan padahal masih berlaku.,closed,Sudah diganti,medium
CMP07296,CUS-05564,2025-02-05,delivery_issue,Customer service lama merespon.,resolved,Sudah diganti,medium
CMP07297,CUS-11410,2025-03-03,refund_delay,Aplikasi sering error saat checkout.,closed,Escalated,medium
CMP07298,CUS-11913,2025-03-13,delivery_issue,Notifikasi pesanan tidak masuk ke email.,resolved,,medium
CMP07299,CUS-00607,2025-03-27,wrong_item,Barang yang diterima berbeda dengan yang dipesan.,resolved,Escalated,medium
CMP07300,CUS-05849,2025-04-20,app_bug,Produk yang diterima tidak sesuai dengan foto di website.,resolved,,high
CMP07301,CUS-01187,2025-04-19,refund_delay,Kode promo tidak bisa digunakan padahal masih berlaku.,closed,Menunggu respon seller,medium
CMP07302,CUS-00340,2025-05-13,product_quality,Customer service lama merespon.,closed,Menunggu respon seller,low
CMP07303,CUS-06592,2025-01-30,customer_service,Customer service lama merespon.,closed,Menunggu respon seller,high
CMP07304,CUS-11903,2025-06-15,product_quality,Aplikasi sering error saat checkout.,resolved,Menunggu respon seller,medium
CMP07305,CUS-10079,2025-04-24,account_security,Barang yang diterima berbeda dengan yang dipesan.,resolved,Escalated,medium
CMP07306,CUS-01383,2025-02-12,refund_delay,Customer service lama merespon.,resolved,Menunggu respon seller,medium
CMP07307,CUS-02938,2025-04-19,packaging,Notifikasi pesanan tidak masuk ke email.,open,,medium
CMP07308,CUS-07394,2025-03-31,app_bug,"Packaging rusak, produk penyok.",closed,,medium
CMP07309,CUS-11456,2025-01-27,customer_service,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",open,,low
CMP07310,CUS-01230,2025-01-11,packaging,Aplikasi sering error saat checkout.,open,,low
CMP07311,CUS-09829,2025-01-28,product_quality,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",closed,Sudah diganti,medium
CMP07312,CUS-07369,2025-01-24,delivery_issue,Refund belum masuk setelah 2 minggu.,resolved,Escalated,high
CMP07313,CUS-08660,2025-02-10,product_quality,"Packaging rusak, produk penyok.",resolved,Menunggu respon seller,high
CMP07314,CUS-09479,2025-06-25,account_security,Harga di aplikasi berbeda dengan yang di website.,resolved,Refund diproses,medium
CMP07315,CUS-05723,2025-06-18,customer_service,Customer service lama merespon.,closed,Escalated,medium
CMP07316,CUS-08038,2025-05-22,wrong_item,Notifikasi pesanan tidak masuk ke email.,closed,Refund diproses,low
CMP07317,CUS-00224,2025-02-23,app_bug,"Packaging rusak, produk penyok.",in_progress,,low
CMP07318,CUS-09891,2025-04-21,account_security,"Packaging rusak, produk penyok.",open,,low
CMP07319,CUS-03949,2025-02-04,wrong_item,"Packaging rusak, produk penyok.",closed,,medium
CMP07320,CUS-00016,2025-06-10,customer_service,Kode promo tidak bisa digunakan padahal masih berlaku.,resolved,Escalated,high
CMP07321,CUS-03130,2025-01-20,customer_service,Barang yang diterima berbeda dengan yang dipesan.,closed,,medium
CMP07322,CUS-03424,2025-04-20,billing_error,Produk yang diterima tidak sesuai dengan foto di website.,resolved,Refund diproses,low
CMP07323,CUS-00420,2025-03-16,account_security,Kode promo tidak bisa digunakan padahal masih berlaku.,in_progress,,high
CMP07324,CUS-08686,2025-02-04,refund_delay,Notifikasi pesanan tidak masuk ke email.,in_progress,,low
CMP07325,CUS-10018,2025-03-29,customer_service,Notifikasi pesanan tidak masuk ke email.,closed,Menunggu respon seller,medium
CMP07326,CUS-07629,2025-04-26,billing_error,Kode promo tidak bisa digunakan padahal masih berlaku.,resolved,Sudah diganti,high
CMP07327,CUS-02231,2025-06-14,packaging,Produk yang diterima tidak sesuai dengan foto di website.,closed,,low
CMP07328,CUS-04560,2025-02-26,wrong_item,Kode promo tidak bisa digunakan padahal masih berlaku.,open,,high
CMP07329,CUS-00584,2025-05-04,customer_service,Harga di aplikasi berbeda dengan yang di website.,open,,medium
CMP07330,CUS-11209,2025-05-03,promo_issue,Barang yang diterima berbeda dengan yang dipesan.,closed,Sudah diganti,medium
CMP07331,CUS-08506,2025-06-12,billing_error,"Packaging rusak, produk penyok.",closed,Escalated,low
CMP07332,CUS-06751,2025-01-09,refund_delay,Customer service lama merespon.,in_progress,,low
CMP07333,CUS-11297,2025-02-28,promo_issue,Harga di aplikasi berbeda dengan yang di website.,resolved,Refund diproses,high
CMP07334,CUS-06435,2025-01-27,refund_delay,Kode promo tidak bisa digunakan padahal masih berlaku.,resolved,Sudah diganti,medium
CMP07335,CUS-08111,2025-05-02,customer_service,Barang yang diterima berbeda dengan yang dipesan.,resolved,Refund diproses,high
CMP07336,CUS-08211,2025-01-28,wrong_item,"Packaging rusak, produk penyok.",in_progress,,high
CMP07337,CUS-05876,2025-06-26,account_security,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",in_progress,,high
CMP07338,CUS-09757,2025-05-26,customer_service,Produk yang diterima tidak sesuai dengan foto di website.,open,,high
CMP07339,CUS-06236,2025-05-21,app_bug,Harga di aplikasi berbeda dengan yang di website.,closed,Refund diproses,high
CMP07340,CUS-05721,2025-02-23,app_bug,Aplikasi sering error saat checkout.,resolved,Escalated,medium
CMP07341,CUS-08812,2025-05-12,refund_delay,Barang yang diterima berbeda dengan yang dipesan.,in_progress,,medium
CMP07342,CUS-09061,2025-04-30,packaging,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",closed,Escalated,high
CMP07343,CUS-11236,2025-06-27,packaging,Customer service lama merespon.,in_progress,,low
CMP07344,CUS-11342,2025-01-15,promo_issue,Refund belum masuk setelah 2 minggu.,resolved,Sudah diganti,medium
CMP07345,CUS-11515,2025-06-04,billing_error,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",open,,high
CMP07346,CUS-05825,2025-02-04,billing_error,Aplikasi sering error saat checkout.,in_progress,,low
CMP07347,CUS-11707,2025-05-05,delivery_issue,Barang yang diterima berbeda dengan yang dipesan.,in_progress,,high
CMP07348,CUS-05767,2025-05-31,refund_delay,"Packaging rusak, produk penyok.",open,,medium
CMP07349,CUS-05927,2025-05-07,product_quality,Produk yang diterima tidak sesuai dengan foto di website.,in_progress,,high
CMP07350,CUS-03804,2025-01-09,billing_error,Aplikasi sering error saat checkout.,closed,Sudah diganti,high
CMP07351,CUS-11624,2025-05-02,delivery_issue,Produk yang diterima tidak sesuai dengan foto di website.,closed,,high
CMP07352,CUS-06585,2025-04-27,product_quality,Produk yang diterima tidak sesuai dengan foto di website.,closed,,low
CMP07353,CUS-07963,2025-05-06,delivery_issue,Kode promo tidak bisa digunakan padahal masih berlaku.,resolved,,medium
CMP07354,CUS-10919,2025-01-19,product_quality,Notifikasi pesanan tidak masuk ke email.,resolved,Refund diproses,low
CMP07355,CUS-04013,2025-05-31,account_security,Customer service lama merespon.,resolved,Sudah diganti,high
CMP07356,CUS-09277,2025-01-07,promo_issue,Harga di aplikasi berbeda dengan yang di website.,open,,low
CMP07357,CUS-08578,2025-01-18,app_bug,Notifikasi pesanan tidak masuk ke email.,resolved,Sudah diganti,low
CMP07358,CUS-02735,2025-05-16,wrong_item,Notifikasi pesanan tidak masuk ke email.,resolved,Sudah diganti,medium
CMP07359,CUS-03930,2025-01-25,delivery_issue,Barang yang diterima berbeda dengan yang dipesan.,resolved,Refund diproses,medium
CMP07360,CUS-10318,2025-02-03,promo_issue,Barang yang diterima berbeda dengan yang dipesan.,open,,high
CMP07361,CUS-09481,2025-03-02,wrong_item,Refund belum masuk setelah 2 minggu.,resolved,Menunggu respon seller,medium
CMP07362,CUS-11326,2025-05-24,account_security,Produk yang diterima tidak sesuai dengan foto di website.,resolved,Sudah diganti,high
CMP07363,CUS-01057,2025-01-07,billing_error,Barang yang diterima berbeda dengan yang dipesan.,in_progress,,low
CMP07364,CUS-09692,2025-04-02,app_bug,Refund belum masuk setelah 2 minggu.,resolved,,low
CMP07365,CUS-07411,2025-01-25,app_bug,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",closed,,high
CMP07366,CUS-09578,2025-02-07,billing_error,"Packaging rusak, produk penyok.",in_progress,,medium
CMP07367,CUS-04574,2025-04-18,promo_issue,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",resolved,Menunggu respon seller,low
CMP07368,CUS-10078,2025-06-13,packaging,Aplikasi sering error saat checkout.,closed,,high
CMP07369,CUS-03693,2025-06-15,refund_delay,Customer service lama merespon.,resolved,,high
CMP07370,CUS-05709,2025-03-20,app_bug,Kode promo tidak bisa digunakan padahal masih berlaku.,in_progress,,high
CMP07371,CUS-11058,2025-06-25,billing_error,Notifikasi pesanan tidak masuk ke email.,resolved,Menunggu respon seller,low
CMP07372,CUS-08401,2025-06-15,product_quality,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",in_progress,,medium
CMP07373,CUS-02190,2025-04-25,wrong_item,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",closed,,medium
CMP07374,CUS-05155,2025-02-27,customer_service,"Packaging rusak, produk penyok.",in_progress,,high
CMP07375,CUS-05816,2025-06-02,customer_service,Aplikasi sering error saat checkout.,closed,,medium
CMP07376,CUS-07973,2025-02-16,packaging,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",resolved,,high
CMP07377,CUS-10919,2025-03-23,packaging,Harga di aplikasi berbeda dengan yang di website.,closed,,low
CMP07378,CUS-07466,2025-05-12,wrong_item,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",closed,,low
CMP07379,CUS-03104,2025-03-07,wrong_item,Aplikasi sering error saat checkout.,closed,,high
CMP07380,CUS-01571,2025-04-04,refund_delay,Barang yang diterima berbeda dengan yang dipesan.,resolved,Escalated,medium
CMP07381,CUS-11515,2025-02-03,customer_service,Harga di aplikasi berbeda dengan yang di website.,open,,medium
CMP07382,CUS-05167,2025-01-12,billing_error,Barang yang diterima berbeda dengan yang dipesan.,closed,Refund diproses,high
CMP07383,CUS-11540,2025-01-31,wrong_item,Notifikasi pesanan tidak masuk ke email.,resolved,,high
CMP07384,CUS-01089,2025-06-16,billing_error,Customer service lama merespon.,closed,,medium
CMP07385,CUS-05201,2025-01-22,customer_service,Refund belum masuk setelah 2 minggu.,open,,low
CMP07386,CUS-00107,2025-01-21,product_quality,Customer service lama merespon.,closed,Escalated,low
CMP07387,CUS-08098,2025-04-16,billing_error,Refund belum masuk setelah 2 minggu.,resolved,,medium
CMP07388,CUS-00649,2025-06-23,account_security,Barang yang diterima berbeda dengan yang dipesan.,resolved,,medium
CMP07389,CUS-02352,2025-05-09,billing_error,Refund belum masuk setelah 2 minggu.,in_progress,,medium
CMP07390,CUS-05117,2025-05-27,app_bug,Notifikasi pesanan tidak masuk ke email.,resolved,,low
CMP07391,CUS-03487,2025-04-19,account_security,Produk yang diterima tidak sesuai dengan foto di website.,resolved,Sudah diganti,high
CMP07392,CUS-03541,2025-01-24,account_security,Produk yang diterima tidak sesuai dengan foto di website.,in_progress,,medium
CMP07393,CUS-09810,2025-06-17,packaging,Notifikasi pesanan tidak masuk ke email.,resolved,Escalated,high
CMP07394,CUS-11903,2025-03-31,app_bug,Aplikasi sering error saat checkout.,resolved,,high
CMP07395,CUS-03768,2025-06-07,wrong_item,"Packaging rusak, produk penyok.",closed,,medium
CMP07396,CUS-10785,2025-06-29,account_security,Kode promo tidak bisa digunakan padahal masih berlaku.,in_progress,,medium
CMP07397,CUS-10593,2025-03-06,refund_delay,"Packaging rusak, produk penyok.",resolved,Escalated,medium
CMP07398,CUS-05904,2025-06-25,packaging,Harga di aplikasi berbeda dengan yang di website.,closed,,high
CMP07399,CUS-07921,2025-02-23,packaging,Produk yang diterima tidak sesuai dengan foto di website.,resolved,Sudah diganti,high
CMP07400,CUS-08569,2025-02-28,billing_error,Kode promo tidak bisa digunakan padahal masih berlaku.,resolved,Escalated,low
CMP07401,CUS-10862,2025-04-07,app_bug,Kode promo tidak bisa digunakan padahal masih berlaku.,open,,medium
CMP07402,CUS-11043,2025-03-12,account_security,Produk yang diterima tidak sesuai dengan foto di website.,closed,Escalated,low
CMP07403,CUS-00750,2025-04-05,wrong_item,Produk yang diterima tidak sesuai dengan foto di website.,resolved,Sudah diganti,high
CMP07404,CUS-05429,2025-03-10,promo_issue,Barang yang diterima berbeda dengan yang dipesan.,closed,Menunggu respon seller,low
CMP07405,CUS-05198,2025-03-12,wrong_item,Produk yang diterima tidak sesuai dengan foto di website.,closed,Refund diproses,low
CMP07406,CUS-06516,2025-04-10,app_bug,Customer service lama merespon.,in_progress,,high
CMP07407,CUS-01734,2025-01-12,refund_delay,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",closed,Sudah diganti,low
CMP07408,CUS-01553,2025-06-23,customer_service,Produk yang diterima tidak sesuai dengan foto di website.,closed,Sudah diganti,low
CMP07409,CUS-01438,2025-02-22,refund_delay,"Packaging rusak, produk penyok.",resolved,,low
CMP07410,CUS-01613,2025-04-14,customer_service,Customer service lama merespon.,closed,Menunggu respon seller,high
CMP07411,CUS-03789,2025-06-21,billing_error,Harga di aplikasi berbeda dengan yang di website.,resolved,,high
CMP07412,CUS-00437,2025-01-19,promo_issue,"Packaging rusak, produk penyok.",resolved,,medium
CMP07413,CUS-08276,2025-06-16,wrong_item,Harga di aplikasi berbeda dengan yang di website.,resolved,Escalated,low
CMP07414,CUS-03908,2025-03-13,promo_issue,Customer service lama merespon.,open,,medium
CMP07415,CUS-04178,2025-06-18,refund_delay,Kode promo tidak bisa digunakan padahal masih berlaku.,closed,Menunggu respon seller,low
